2,1988,1449
3,1988,1395
4,1988,1389
5,1988,1401
6,1988,1500
7,1988,1512
8,1988,1479
9,1988,1543
10,1988,1591
11,1988,1428
12,1988,1435
1,1989,1491
2,1989,1450
3,1989,1528
4,1989,1577
5,1989,1520
6,1989,1639
7,1989,1795
8,1989,1880
9,1989,1797
10,1989,1696
11,1989,1779
12,1989,1748
1,1990,1716
2,1990,1692
3,1990,1643
4,1990,1562
5,1990,1780
6,1990,1808
7,1990,1762
8,1990,1531
9,1990,1351
10,1990,1418
11,1990,1385
12,1990,1383
1,1991,1434
2,1991,1579
3,1991,1649
4,1991,1660
5,1991,1741
6,1991,1664
7,1991,1727
8,1991,1737
9,1991,1665
10,1991,1684
11,1991,1623
12,1991,1670
1,1992,1754
2,1992,1841
3,1992,1837
4,1992,1880
5,1992,1921
6,1992,1855
7,1992,1798
8,1992,1752
9,1992,1878
10,1992,1911
11,1992,1931
12,1992,2107
1,1993,2091
2,1993,2099
3,1993,2190
4,1993,2130
5,1993,2271
6,1993,2377
7,1993,2401
8,1993,2490
9,1993,2473
10,1993,2723
11,1993,2739
12,1993,2958
1,1994,3178
2,1994,2888
3,1994,2795
4,1994,2736
5,1994,2723
6,1994,2609
7,1994,2580
8,1994,2646
9,1994,2534
10,1994,2507
11,1994,2595
12,1994,2629
1,1995,2537
2,1995,2600
3,1995,2509
4,1995,2597
5,1995,2786
6,1995,2825
7,1995,2827
8,1995,2909
9,1995,3015
10,1995,3108
11,1995,3252
12,1995,3298
1,1996,3249
2,1996,3355
3,1996,3647
4,1996,3651
5,1996,3556
6,1996,3733
7,1996,3494
8,1996,3646
9,1996,3736
10,1996,3725
11,1996,3903
12,1996,3942
1,1997,4272
2,1997,4488
3,1997,4659
4,1997,4898
5,1997,5042
6,1997,5621
7,1997,5898
8,1997,5217
9,1997,5674
10,1997,5467
11,1997,5776
12,1997,6266
1,1998,6583
2,1998,7153
3,1998,7586
4,1998,7401
5,1998,7656
6,1998,7882
7,1998,8240
8,1998,6679
9,1998,5760
10,1998,6551
11,1998,7083
12,1998,7161
1,1999,7201
2,1999,7064
3,1999,7130
4,1999,7336
5,1999,6912
6,1999,6909
7,1999,6887
8,1999,7009
9,1999,6907
10,1999,7160
11,1999,7400
12,1999,7570
1,2000,6895
2,2000,6910
3,2000,7428
4,2000,7406
5,2000,7754
6,2000,7762
7,2000,8023
8,2000,8220
9,2000,7713
10,2000,7978
11,2000,7982
12,2000,8135
1,2001,8057
2,2001,7702
3,2001,7168
4,2001,7327
5,2001,7488
6,2001,7240
7,2001,6847
8,2001,6582
9,2001,6014
10,2001,6081
11,2001,6237
12,2001,6418
1,2002,6237
2,2002,6353
3,2002,6655
4,2002,6558
5,2002,6575
6,2002,5980
7,2002,5197
8,2002,5231
9,2002,4783
10,2002,4949
11,2002,5118
12,2002,4631
1,2003,4423
2,2003,4148
3,2003,4086
4,2003,4543
5,2003,4631
6,2003,4814
7,2003,5079
8,2003,5124
